Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH008","Hamburg Sternschanze","SPO.DE_DEHH008_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","15.677","ug/m3","87.06","","Background","urban","9.9679","53.5641","15.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI054","Hannover","SPO.DE_DENI054_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2004","11.640","ug/m3","99.55","","Background","urban","9.7061","52.3629","85.0","Hannover                                                                        ","DE013C1                                           ","536925","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH015","Hamburg Veddel","SPO.DE_DEHH015_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","16.437","ug/m3","98.25","","Industrial","urban","10.0212","53.5233","4.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW082","Düsseldorf Corneliusstraße","SPO.DE_DENW082_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","22.998","ug/m3","37.71","","Traffic","urban","6.7825","51.2132","45.0","Düsseldorf                                                                      ","DE011C1                                           ","621877","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI038","Osnabrück","SPO.DE_DENI038_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","0.000","ug/m3","20.15","","Background","urban","8.0529","52.2553","95.0","Osnabrück                                                                       ","DE517C1                                           ","165251","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW008","Dortmund-Eving","SPO.DE_DENW008_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","17.768","ug/m3","68.85","","Background","urban","7.4574","51.5369","71.0","Dortmund                                                                        ","DE010C1                                           ","588250","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI054","Hannover","SPO.DE_DENI054_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","13.585","ug/m3","98.78","","Background","urban","9.7061","52.3629","85.0","Hannover                                                                        ","DE013C1                                           ","536925","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HH","Annemerike Fiedler","DEHH059","Hamburg Wilhelmsburg","SPO.DE_DEHH059_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","19.546","ug/m3","18.46","","Background","urban","9.9906","53.5079","3.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI054","Hannover","SPO.DE_DENI054_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2003","16.966","ug/m3","97.73","","Background","urban","9.7061","52.3629","85.0","Hannover                                                                        ","DE013C1                                           ","536925","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI068","Göttingen-Verkehr","SPO.DE_DENI068_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","22.174","ug/m3","4.22","","Traffic","urban","9.9283","51.5302","150.0","Göttingen                                                                       ","DE021C1                                           ","118911","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW038","Mülheim-Styrum","SPO.DE_DENW038_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","17.902","ug/m3","39.34","","Background","urban","6.8651","51.4535","39.0","Mülheim a.d.Ruhr                                                                ","DE022C1                                           ","170632","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW095","Münster-Geist","SPO.DE_DENW095_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","17.513","ug/m3","45.08","","Background","urban","7.6116","51.9365","64.0","Münster                                                                         ","DE504C1                                           ","315293","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI048","Hannover Verkehr","SPO.DE_DENI048_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2004","17.479","ug/m3","99.58","","Traffic","urban","9.7155","52.3595","66.0","Hannover                                                                        ","DE013C1                                           ","536925","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW082","Düsseldorf Corneliusstraße","SPO.DE_DENW082_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","23.465","ug/m3","38.08","","Traffic","urban","6.7825","51.2132","45.0","Düsseldorf                                                                      ","DE011C1                                           ","621877","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW094","Aachen-Burtscheid","SPO.DE_DENW094_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","13.499","ug/m3","48.36","","Background","urban","6.0938","50.7547","200.0","Aachen                                                                          ","DE507C1                                           ","248960","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW082","Düsseldorf Corneliusstraße","SPO-DENW082_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","22.998","ug/m3","37.71","","Traffic","urban","6.7825","51.2132","45.0","Düsseldorf                                                                      ","DE011C1                                           ","621877","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW082","Düsseldorf Corneliusstraße","SPO-DENW082_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","23.465","ug/m3","38.08","","Traffic","urban","6.7825","51.2132","45.0","Düsseldorf                                                                      ","DE011C1                                           ","621877","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NI","Andreas Hainsch","DENI038","Osnabrück","SPO.DE_DENI038_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","14.476","ug/m3","99.06","","Background","urban","8.0529","52.2553","95.0","Osnabrück                                                                       ","DE517C1                                           ","165251","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW024","Essen-Vogelheim","SPO.DE_DENW024_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","22.083","ug/m3","27.87","","Background","urban","6.9810","51.4965","40.0","Essen                                                                           ","DE006C1                                           ","582760","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW114","Wuppertal-Langerfeld","SPO.DE_DENW114_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","15.727","ug/m3","31.42","","Background","urban","7.2319","51.2776","186.0","Wuppertal                                                                       ","DE546C1                                           ","355100","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW082","Düsseldorf Corneliusstraße","SPO.DE_DENW082_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","23.465","ug/m3","38.08","","Traffic","urban","6.7825","51.2132","45.0","Düsseldorf                                                                      ","DE011C1                                           ","621877","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW043","Essen-Ost Steeler Straße","SPO.DE_DENW043_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","20.990","ug/m3","40.00","","Traffic","urban","7.0305","51.4512","113.0","Essen                                                                           ","DE006C1                                           ","582760","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW043","Essen-Ost Steeler Straße","SPO.DE_DENW043_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","20.075","ug/m3","43.17","","Traffic","urban","7.0305","51.4512","113.0","Essen                                                                           ","DE006C1                                           ","582760","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO-DERP009_06001_777","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","14.463","ug/m3","99.62","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW053","Köln-Chorweiler","SPO.DE_DENW053_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","15.974","ug/m3","38.53","","Background","urban","6.8846","51.0193","46.0","Köln                                                                            ","DE004C1                                           ","1087863","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW053","Köln-Chorweiler","SPO.DE_DENW053_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","16.363","ug/m3","37.81","","Background","urban","6.8846","51.0193","46.0","Köln                                                                            ","DE004C1                                           ","1087863","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2004","11.386","ug/m3","3.89","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW114","Wuppertal-Langerfeld","SPO.DE_DENW114_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","15.727","ug/m3","31.42","","Background","urban","7.2319","51.2776","186.0","Wuppertal                                                                       ","DE546C1                                           ","355100","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW024","Essen-Vogelheim","SPO.DE_DENW024_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","22.083","ug/m3","27.87","","Background","urban","6.9810","51.4965","40.0","Essen                                                                           ","DE006C1                                           ","582760","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW082","Düsseldorf Corneliusstraße","SPO.DE_DENW082_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","22.998","ug/m3","37.71","","Traffic","urban","6.7825","51.2132","45.0","Düsseldorf                                                                      ","DE011C1                                           ","621877","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","14.463","ug/m3","99.62","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO-DERP009_06001_777","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","20.999","ug/m3","14.70","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_NW","Jürgen Friesel","DENW067","Bielefeld-Ost","SPO.DE_DENW067_PM2_dataGroup3","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","18.300","ug/m3","49.18","","Background","urban","8.5484","52.0232","106.0","Bielefeld                                                                       ","DE017C1                                           ","334195","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP002","Ludwigshafen-Mitte","SPO.DE_DERP002_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","13.394","ug/m3","99.43","","Traffic","urban","8.4386","49.4823","93.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_SH","Dr. Barbara Mathieu-Üffing","DESH023","Lübeck-St. Jürgen","SPO.DE_DESH023_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","14.829","ug/m3","99.20","","Background","urban","10.6959","53.8355","12.0","Lübeck                                                                          ","DE510C1                                           ","216530","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2006","18.149","ug/m3","94.13","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP036","Trier Kaiserstraße","SPO.DE_DERP036_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","12.351","ug/m3","99.83","","Traffic","urban","6.6370","49.7501","140.0","Trier                                                                           ","DE026C1                                           ","111528","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","20.999","ug/m3","14.70","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP010","Mainz-Parcusstraße","SPO.DE_DERP010_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2006","38.065","ug/m3","0.71","","Traffic","urban","8.2611","50.0010","85.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_SH","Dr. Barbara Mathieu-Üffing","DESH023","Lübeck-St. Jürgen","SPO.DE_DESH023_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","14.270","ug/m3","99.77","","Background","urban","10.6959","53.8355","12.0","Lübeck                                                                          ","DE510C1                                           ","216530","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_SL","Ingrid Zell","DESL012","Saarbrücken-City","SPO.DE_DESL012_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","12.542","ug/m3","94.10","","Background","urban","6.9876","49.2335","192.0","Saarbrücken                                                                     ","DE040C1                                           ","180374","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_SL","Ingrid Zell","DESL012","Saarbrücken-City","SPO.DE_DESL012_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","15.664","ug/m3","89.95","","Background","urban","6.9876","49.2335","192.0","Saarbrücken                                                                     ","DE040C1                                           ","180374","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP019","Kaiserslautern-Rathausplatz","SPO.DE_DERP019_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2007","21.254","ug/m3","10.69","","Background","urban","7.7673","49.4460","232.0","Kaiserslautern                                                                  ","DE044C1                                           ","100030","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_SH","Dr. Barbara Mathieu-Üffing","DESH023","Lübeck-St. Jürgen","SPO.DE_DESH023_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","14.270","ug/m3","99.77","","Background","urban","10.6959","53.8355","12.0","Lübeck                                                                          ","DE510C1                                           ","216530","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO-DERP009_06001_777","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2005","16.482","ug/m3","97.92","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP024","Koblenz-Friedrich-Ebert-Ring","SPO.DE_DERP024_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","22.760","ug/m3","2.56","","Traffic","urban","7.5966","50.3544","68.0","Koblenz                                                                         ","DE042C1                                           ","114052","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP010","Mainz-Parcusstraße","SPO.DE_DERP010_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2008","16.897","ug/m3","99.82","","Traffic","urban","8.2611","50.0010","85.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2005","16.482","ug/m3","97.92","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO-DERP009_06001_777","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2004","11.386","ug/m3","3.89","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY039","München/Lothstraße","SPO.DE_DEBY039_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","16.265","ug/m3","99.42","","Background","urban","11.5547","48.1545","521.0","München                                                                         ","DE003C1                                           ","1484226","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW098","Mannheim Friedrichsring","SPO.DE_DEBW098_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","19.098","ug/m3","97.81","","Traffic","urban","8.4720","49.4926","101.0","Mannheim                                                                        ","DE502C1                                           ","310658","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BE","Efthalia Nulis","DEBE010","Berlin Wedding","SPO.DE_DEBE010_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","17.604","ug/m3","99.73","","Background","urban","13.3493","52.5430","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW099","Stuttgart Arnulf-Klett-Platz","SPO.DE_DEBW099_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","19.284","ug/m3","91.51","","Traffic","urban","9.1807","48.7831","244.0","Stuttgart                                                                       ","DE007C1                                           ","635911","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BE","Efthalia Nulis","DEBE068","Berlin Mitte","SPO.DE_DEBE068_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","18.317","ug/m3","99.73","","Background","urban","13.4188","52.5136","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW013","Stuttgart-Bad Cannstatt","SPO.DE_DEBW013_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","15.660","ug/m3","96.71","","Background","urban","9.2297","48.8088","235.0","Stuttgart                                                                       ","DE007C1                                           ","635911","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW084","Freiburg","SPO.DE_DEBW084_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","12.916","ug/m3","98.08","","Background","urban","7.8321","48.0015","262.0","Freiburg im Breisgau                                                            ","DE027C1                                           ","231195","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW122","Freiburg Schwarzwaldstraße","SPO.DE_DEBW122_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","16.068","ug/m3","100.00","","Traffic","urban","7.8599","47.9882","289.0","Freiburg im Breisgau                                                            ","DE027C1                                           ","231195","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW080","Karlsruhe Reinhold-Frank-Straße","SPO.DE_DEBW080_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","16.745","ug/m3","99.73","","Traffic","urban","8.3872","49.0080","119.0","Karlsruhe                                                                       ","DE035C1                                           ","312060","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW081","Karlsruhe-Nordwest","SPO.DE_DEBW081_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","15.601","ug/m3","97.53","","Background","urban","8.3556","49.0286","114.0","Karlsruhe                                                                       ","DE035C1                                           ","312060","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BW","Christiane Lutz-Holzhauer","DEBW118","Stuttgart Am Neckartor","SPO.DE_DEBW118_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","25.618","ug/m3","96.16","","Traffic","urban","9.1910","48.7881","239.0","Stuttgart                                                                       ","DE007C1                                           ","635911","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY058","Nürnberg/Muggenhof","SPO.DE_DEBY058_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","17.619","ug/m3","99.72","","Background","urban","11.0248","49.4622","300.0","Nürnberg                                                                        ","DE014C1                                           ","518370","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE022","Wiesbaden Süd","SPO.DE_DEHE022_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","18.608","ug/m3","98.36","","Background","urban","8.2450","50.0503","121.0","Wiesbaden                                                                       ","DE020C1                                           ","278474","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE008","Frankfurt Ost","SPO.DE_DEHE008_PM2_dataGroup2","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","18.489","ug/m3","96.16","","Background","urban","8.7463","50.1253","100.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HE","Stefan Jacobi","DEHE041","Frankfurt Friedberger Landstraße","SPO.DE_DEHE041_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","21.189","ug/m3","16.77","","Traffic","urban","8.6919","50.1246","119.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_BY","Clemens Maria Marb","DEBY115","München/Landshuter Allee","SPO.DE_DEBY115_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","22.266","ug/m3","97.63","","Traffic","urban","11.5365","48.1496","521.0","München                                                                         ","DE003C1                                           ","1484226","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_HB","Andrea Schemmel","DEHB002","Bremen-Ost","SPO.DE_DEHB002_PM2_dataGroup1","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2009","17.445","ug/m3","98.79","","Background","urban","8.9170","53.0600","7.0","Bremen                                                                          ","DE012C1                                           ","567559","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
